gene	fold_change	log_fold_change	score_low	pvalue_low	fdr_low	score_high	pvalue_high	fdr_high	pvalue	fdr	phenotype_score
EPS8L1	1.0441951285647517e0	6.2391333275716186e-2	8.599825673926815e-1	9.235221254979478e-1	1e0	4.108025292089554e-3	1.7090992270210315e-2	5.096274301154728e-1	1.7090992270210315e-2	5.096274301154728e-1	1.1026000574922436e-1
CDC14A	9.762134138318872e-1	-3.473151941494679e-2	7.728482784932579e-2	1.7378863276377746e-1	9.766934590821391e-1	1e0	1e0	1e0	1.7378863276377746e-1	9.766934590821391e-1	-2.639521266313817e-2
CCL8	9.997051220157466e-1	-4.254817412323813e-4	7.086719023831154e-1	7.346191859335954e-1	1e0	3.703685882967317e-1	5.097733717161341e-1	1e0	5.097733717161341e-1	1e0	-1.245056813924377e-4
HLA-A	1.0224346018476225e0	3.2008566778267945e-2	4.10449373019968e-1	5.563333779310404e-1	1e0	5.00224804377659e-2	1.2151868140405091e-1	1e0	1.2151868140405091e-1	1e0	2.929926411243957e-2
S100A1	9.898820460787291e-1	-1.4671470377591903e-2	5.7695974309593376e-2	1.8106093629289471e-1	9.766934590821391e-1	2.8346104612992884e-1	5.252243192735465e-1	1e0	1.8106093629289471e-1	9.766934590821391e-1	-1.0888802021627363e-2
ADSSL1	9.949037046012157e-1	-7.3711989971532435e-3	3.7553737554719574e-1	5.227124613186823e-1	1e0	3.857122737479739e-1	5.261608711226969e-1	1e0	5.227124613186823e-1	1e0	-2.0767405704149445e-3
CA12	9.947208206052598e-1	-7.636420732635451e-3	5.037223453342343e-1	6.309683600847644e-1	1e0	6.647772676365866e-1	6.933893250352825e-1	1e0	6.309683600847644e-1	1e0	-1.5272262465081345e-3
NRGN	1.0463647688605733e0	6.538587117243576e-2	7.005712640386004e-1	7.295609427667554e-1	1e0	2.1689130972027182e-2	6.686634930362838e-2	9.046818097461814e-1	6.686634930362838e-2	9.046818097461814e-1	7.681482368980973e-2
GAD1	9.986914891087865e-1	-1.8890183439493823e-3	3.112386944737647e-1	4.597002170901291e-1	1e0	5.933116927049391e-1	6.509164828809544e-1	1e0	4.597002170901291e-1	1e0	-6.375914665427862e-4
ITPA	9.888216004238728e-1	-1.6217836187924748e-2	2.2772259793481692e-1	3.7986025092684106e-1	1e0	7.969676242740409e-1	7.961035990349632e-1	1e0	3.7986025092684106e-1	1e0	-6.817591525197797e-3
HSD17B11	9.978810284871963e-1	-3.0602731554030343e-3	5.215416615185313e-1	6.38663622513498e-1	1e0	4.64206450198368e-1	5.874553843099511e-1	1e0	5.874553843099511e-1	1e0	-7.06999946416388e-4
INSR	9.793722117053585e-1	-3.007083268142013e-2	1.3927430365206797e-1	2.7935572138229875e-1	1e0	1e0	1e0	1e0	2.7935572138229875e-1	1e0	-1.665450303196321e-2
RNASE2	9.609607708848398e-1	-5.745055754606921e-2	5.338549674417431e-1	6.732815136749518e-1	1e0	8.462169882794711e-2	1.9527321850143073e-1	1e0	1.9527321850143073e-1	1e0	-4.07529732817221e-2
EPOR	9.880905616949271e-1	-1.7284819352103496e-2	2.2892274014297853e-1	4.618711183810169e-1	1e0	6.144584740073485e-1	7.839413727174246e-1	1e0	4.618711183810169e-1	1e0	-5.798697266536743e-3
STK24	9.301743929907049e-1	-1.0442687079975252e-1	8.425883325954421e-1	8.465436057677783e-1	1e0	1e0	1e0	1e0	8.465436057677783e-1	1e0	-7.555353683321457e-3
SULT1B1	9.897071139809629e-1	-1.4926446183368603e-2	1.5416028530132145e-1	3.0383554667437773e-1	1e0	3.433564962463423e-1	4.8233283412674094e-1	1e0	3.0383554667437773e-1	1e0	-7.722367363517639e-3
PRSS2	9.820493615218674e-1	-2.6132553205799706e-2	8.726787349049467e-2	1.912421612336589e-1	9.846846390630837e-1	4.559525439814069e-2	1.1334003737575582e-1	1e0	1.1334003737575582e-1	9.846846390630837e-1	-2.4711377378659517e-2
SLC18A1	1.0110410596431865e0	1.5841588082425532e-2	1e0	1e0	1e0	6.24779480558426e-1	6.687584429933405e-1	1e0	6.687584429933405e-1	1e0	2.7680121236097646e-3
MMP10	1.0097515973381106e0	1.4000428259318975e-2	1e0	1e0	1e0	2.0057145373368956e-1	3.3841891057872e-1	1e0	3.3841891057872e-1	1e0	6.587836792403831e-3
CTDNEP1	1.004257396280855e0	6.129086763928739e-3	7.826826622951849e-1	7.876487369497758e-1	1e0	5.422856351009722e-1	6.241060677338467e-1	1e0	6.241060677338467e-1	1e0	1.2548790003452984e-3
MET	9.539700685006534e-1	-6.798409354452131e-2	2.7818486600142658e-2	8.331858731727528e-2	9.766934590821391e-1	1e0	1e0	1e0	8.331858731727528e-2	9.766934590821391e-1	-7.337238377923251e-2
PPP1R3D	9.876189828777893e-1	-1.7973528313056025e-2	2.750563748234009e-1	4.25479389385458e-1	1e0	3.888949389059353e-1	5.298682353550481e-1	1e0	4.25479389385458e-1	1e0	-6.670362297078006e-3
STK17A	9.770597494676942e-1	-3.3481305851315236e-2	7.103251988492663e-2	1.6302044445211716e-1	9.766934590821391e-1	6.652487924104982e-1	6.940323951989849e-1	1e0	1.6302044445211716e-1	9.766934590821391e-1	-2.637516409585966e-2
LTF	9.45560211910667e-1	-8.075876504752724e-2	2.0794807553524763e-2	6.295613743574693e-2	9.727408997617026e-1	1e0	1e0	1e0	6.295613743574693e-2	9.727408997617026e-1	-9.69882019493666e-2
AK8	1.0129775794918492e0	1.8602242930875736e-2	6.764071904343129e-1	7.150163357085209e-1	1e0	1.2866313089816134e-1	2.607886888705703e-1	1e0	2.607886888705703e-1	1e0	1.085833845703826e-2
NADSYN1	1.0329669025476715e0	4.679402932852213e-2	7.156324928375262e-1	7.394400542077937e-1	1e0	1.031602789936068e-1	2.171376040673109e-1	1e0	2.171376040673109e-1	1e0	3.103683992342676e-2
TENC1	9.900834673672629e-1	-1.4377940522524963e-2	4.2705811546159633e-1	5.72962568137384e-1	1e0	1e0	1e0	1e0	5.72962568137384e-1	1e0	-3.4776463875726468e-3
GNPDA1	9.686860427506584e-1	-4.5898940041476016e-2	3.693812827967615e-2	1.0227836737864748e-1	9.766934590821391e-1	1e0	1e0	1e0	1.0227836737864748e-1	9.766934590821391e-1	-4.5449874589888466e-2
APCS	9.750462731512851e-1	-3.645740785918686e-2	1.7675815941148804e-1	3.3191915442747333e-1	1e0	1e0	1e0	1e0	3.3191915442747333e-1	1e0	-1.7461920227154194e-2
NNMT	1.0270769153887285e0	3.85442257601113e-2	1e0	1e0	1e0	1.1837608612928521e-1	2.4346895352199602e-1	1e0	2.4346895352199602e-1	1e0	2.3649056819557385e-2
MTMR4	9.958197108990744e-1	-6.043523011307205e-3	3.8237789953893636e-1	6.285298725512621e-1	1e0	2.2087545557987528e-1	4.460231073668219e-1	1e0	4.460231073668219e-1	1e0	-2.119116869445313e-3
GCK	1.020563859240488e0	2.9366458242383917e-2	1e0	1e0	1e0	2.3043914124020176e-1	3.6809508806608515e-1	1e0	3.6809508806608515e-1	1e0	1.2746216884365162e-2
CAPNS1	1.0473793358810388e0	6.678404673775376e-2	1e0	1e0	1e0	8.586518107588183e-2	1.8738374025144475e-1	1e0	1.8738374025144475e-1	1e0	4.856990655520903e-2
KRTAP5-3	9.725875367758985e-1	-4.0099990609549385e-2	4.224735691487826e-2	1.1124682241336896e-1	9.766934590821391e-1	3.972390981916765e-1	5.385906836828499e-1	1e0	1.1124682241336896e-1	9.766934590821391e-1	-3.8243857686461595e-2
LHPP	1.0003316092144097e0	4.783316639308322e-4	1e0	1e0	1e0	1e0	1e0	1e0	1e0	1e0	-0e0
PDK4	9.719456679772328e-1	-4.1052425840900006e-2	6.81855484378469e-2	1.5843695107056077e-1	9.766934590821391e-1	5.030762627260665e-1	6.054786125221729e-1	1e0	1.5843695107056077e-1	9.766934590821391e-1	-3.284783266732104e-2
ACVR1B	9.806304095608767e-1	-2.82185942851494e-2	2.4906448750307012e-2	7.431992093258122e-2	9.766934590821391e-1	3.2977326515973887e-1	4.6867730393912843e-1	1e0	7.431992093258122e-2	9.766934590821391e-1	-3.185582325272996e-2
SIGMAR1	1.06353086006516e0	8.886189603203869e-2	1e0	1e0	1e0	8.519185929475835e-3	2.6849258311358173e-2	6.15937935716999e-1	2.6849258311358173e-2	6.15937935716999e-1	1.3960805522326597e-1
ARAF	9.941260093041895e-1	-8.499364351016645e-3	3.0506150260604054e-1	4.53606156209943e-1	1e0	3.1189807227494093e-1	4.501879577559009e-1	1e0	4.501879577559009e-1	1e0	-2.945931753580204e-3
COX7B	1.007204132245632e0	1.035610711123885e-2	4.313206089291465e-1	5.76751934605375e-1	1e0	2.4636686245580217e-2	7.367685076887885e-2	9.244583756976745e-1	7.367685076887885e-2	9.244583756976745e-1	1.1730040924547777e-2
CDK11A	1.0243754313281717e0	3.474455679258842e-2	1.9312388380993586e-1	4.021821226494491e-1	1e0	9.26661165632213e-1	9.261979879240918e-1	1e0	4.021821226494491e-1	1e0	1.3744155814447895e-2
TNNI3K	1.0236879304129365e0	3.377597914328331e-2	5.075847434353543e-1	6.33160840911347e-1	1e0	6.650519652348538e-2	1.5206235622634343e-1	1e0	1.5206235622634343e-1	1e0	2.762801747175039e-2
PRKRA	1.012679244067511e0	1.817728739514986e-2	4.6557816875570457e-1	6.107958101173495e-1	1e0	2.3285422080216256e-1	3.7030051661408453e-1	1e0	3.7030051661408453e-1	1e0	7.84251215814137e-3
PAPSS1	9.934025883444166e-1	-9.54958911604738e-3	3.5390837333736636e-1	5.006797553743834e-1	1e0	3.4738596065190175e-1	4.865020004229589e-1	1e0	4.865020004229589e-1	1e0	-2.988213208143311e-3
RAB9A	9.81556254199307e-1	-2.6857142194690934e-2	2.1499042440775953e-2	6.59427451758948e-2	9.766934590821391e-1	2.840962403067999e-1	4.222467749383904e-1	1e0	6.59427451758948e-2	9.766934590821391e-1	-3.171379917879677e-2
IRAK1BP1	1.0157319428049116e0	2.2519717256801765e-2	5.21750668303074e-1	6.38663622513498e-1	1e0	1.0684349824070094e-1	2.240646350253128e-1	1e0	2.240646350253128e-1	1e0	1.4629409255344316e-2
KCNMA1	9.942359978448506e-1	-8.339755666322658e-3	3.8302486157963195e-1	5.298509717264923e-1	1e0	4.568429661349514e-1	5.845896219696937e-1	1e0	5.298509717264923e-1	1e0	-2.300490450302304e-3
NDUFA6	1.0818870586135279e0	1.135498998276012e-1	1.6824716862902314e-1	3.281858947522885e-1	1e0	8.516663453713589e-1	8.505012926141882e-1	1e0	3.281858947522885e-1	1e0	5.4944535591115666e-2
PPP1R26	9.770634919865845e-1	-3.347577977872283e-2	8.164675345624223e-2	1.8251108109157924e-1	9.795338786400603e-1	3.7504173495643073e-1	5.144345514261915e-1	1e0	1.8251108109157924e-1	9.795338786400603e-1	-2.472891880164015e-2
MAPK14	1.0858025494235575e0	1.1876177637751888e-1	1e0	1e0	1e0	5.938781542823563e-4	1.9335263982460152e-3	1.7230694864369298e-1	1.9335263982460152e-3	1.7230694864369298e-1	3.222778818983584e-1
PTPN1	9.623950786179765e-1	-5.5298829837622035e-2	1.137792382257028e-3	4.013793639216058e-3	3.099986620687869e-1	3.93496613287792e-1	5.344517287366045e-1	1e0	4.013793639216058e-3	3.099986620687869e-1	-1.3252060203696253e-1
RNASEL	9.935343415824006e-1	-9.358259697910147e-3	4.8604045248351474e-1	6.238730087483437e-1	1e0	5.086533525300613e-1	6.077444637701175e-1	1e0	6.077444637701175e-1	1e0	-2.023994943073275e-3
SLC22A5	1.0105147820839482e0	1.5090426005845939e-2	1.3885190877620862e-1	2.7935572138229875e-1	1e0	1.078160072959134e-1	2.260283727735314e-1	1e0	2.260283727735314e-1	1e0	9.745956087132546e-3
TFF2	9.718738520252045e-1	-4.1159028863278324e-2	4.505898812769332e-2	1.2636112921394382e-1	9.766934590821391e-1	1e0	1e0	1e0	1.2636112921394382e-1	9.766934590821391e-1	-3.697671595463776e-2
ESRRG	1.004854667934987e0	6.986859602200146e-3	2.804826661002621e-1	6.348267810669785e-1	1e0	1.4516989071438396e-1	4.2981687606009467e-1	1e0	4.2981687606009467e-1	1e0	2.5621969553353803e-3
RDH8	9.735043347168177e-1	-3.874069204807509e-2	8.05169284484994e-2	1.8022365030793996e-1	9.766934590821391e-1	1e0	1e0	1e0	1.8022365030793996e-1	9.766934590821391e-1	-2.8830366587739315e-2
DNTT	1.0178663084801685e0	2.5548083261586464e-2	1e0	1e0	1e0	3.8014867983103623e-1	5.203948191850705e-1	1e0	5.203948191850705e-1	1e0	7.247149047344564e-3
PIM3	9.939134634611821e-1	-8.807847999392132e-3	4.8025918843250337e-1	6.2184884830018e-1	1e0	8.035151608556967e-1	8.023961916435406e-1	1e0	6.2184884830018e-1	1e0	-1.8171926192207084e-3
PFKM	9.86279339343925e-1	-1.9931782553250694e-2	2.0082887735966076e-1	4.272834385695357e-1	1e0	9.551344886688616e-1	9.560381698827368e-1	1e0	4.272834385695357e-1	1e0	-7.360487193162359e-3
PTGER4	9.832517462481889e-1	-2.4367251500650867e-2	5.043062693511842e-2	1.6468206870060983e-1	9.766934590821391e-1	4.844133472160806e-1	6.952365332907497e-1	1e0	1.6468206870060983e-1	9.766934590821391e-1	-1.9088176283811747e-2
EARS2	9.56802403066965e-1	-6.370708193115246e-2	5.549712477524808e-2	1.360503407408686e-1	9.766934590821391e-1	1e0	1e0	1e0	1.360503407408686e-1	9.766934590821391e-1	-5.518946840543481e-2
HGS	1.0178308418463633e0	2.5497812977811986e-2	4.2970409080482086e-1	5.852197444119792e-1	1e0	1.8441215676851055e-1	3.476247405060833e-1	1e0	3.476247405060833e-1	1e0	1.1700674117993505e-2
DAPK3	1.0091926508465578e0	1.3201605455952531e-2	7.089529172147169e-1	7.346191859335954e-1	1e0	3.741060882822602e-1	5.139770652694636e-1	1e0	5.139770652694636e-1	1e0	3.816006695126803e-3
IGFBP7	1.0373968645930793e0	5.29679144487954e-2	1e0	1e0	1e0	1.7539830720463034e-1	3.12821265337655e-1	1e0	3.12821265337655e-1	1e0	2.673310407841442e-2
COMTD1	1.0127771925091955e0	1.831682111075035e-2	9.946813499832892e-2	2.131928649423179e-1	9.92366234949284e-1	9.688387127507644e-2	2.0637373166278955e-1	1e0	2.0637373166278955e-1	9.92366234949284e-1	1.2553352439549794e-2
MAGI3	1.0410776969344298e0	5.807774279589882e-2	7.34155933455428e-1	7.516972304823889e-1	1e0	4.9676810147248245e-3	1.7095308177349257e-2	5.096274301154728e-1	1.7095308177349257e-2	5.096274301154728e-1	1.02630518902164e-1
PDIK1L	1.0099930432488773e0	1.434535584349523e-2	5.648286540786344e-1	6.584520567455471e-1	1e0	3.153719716693484e-1	4.541629082308665e-1	1e0	4.541629082308665e-1	1e0	4.917420684314951e-3
PRKAR2B	1.0416814196112667e0	5.891412154889037e-2	1e0	1e0	1e0	7.741276687948118e-2	1.725801787648737e-1	1e0	1.725801787648737e-1	1e0	4.4952010005375964e-2
RDH14	9.78075791436693e-1	-3.1981830432553086e-2	2.1447884747875548e-1	3.922382726013267e-1	1e0	1e0	1e0	1e0	3.922382726013267e-1	1e0	-1.2999016014559307e-2
HSD17B7	9.809505599706467e-1	-2.7747668618771953e-2	4.6930606038222233e-1	6.934109045709772e-1	1e0	7.759856012717045e-1	8.706652107673252e-1	1e0	6.934109045709772e-1	1e0	-4.412138277058376e-3
HAO1	1.0041508492724658e0	5.976015453741507e-3	1e0	1e0	1e0	1e0	1e0	1e0	1e0	1e0	-0e0
ENPEP	1.0061570067889707e0	8.855449518883288e-3	1e0	1e0	1e0	1e0	1e0	1e0	1e0	1e0	-0e0
SLC12A3	1.0232150093396477e0	3.310933209709924e-2	1e0	1e0	1e0	1.1358004612766359e-1	2.358427456074855e-1	1e0	2.358427456074855e-1	1e0	2.0772049265074054e-2
SLC16A6	1.0009553301529341e0	1.3775921511118418e-3	5.017997680267191e-1	6.455777057500831e-1	1e0	7.780927286250574e-1	7.918308509674106e-1	1e0	6.455777057500831e-1	1e0	2.6181342145860343e-4
MTRR	1.0078049320727014e0	1.1216421808690327e-2	7.308739477150553e-1	7.49086106663329e-1	1e0	4.8515439192767107e-1	5.973042844010168e-1	1e0	5.973042844010168e-1	1e0	2.510284217590921e-3
KCNJ6	1.0110438310857168e0	1.5845542759514504e-2	9.564791275234732e-2	2.0671037241962703e-1	9.92366234949284e-1	2.676488595191742e-1	4.050090418254561e-1	1e0	2.0671037241962703e-1	9.92366234949284e-1	1.0848456434580144e-2
RPS6KA5	1.0412430370235533e0	5.830684806604278e-2	1e0	1e0	1e0	2.9311103665900975e-3	1.0591236118963664e-2	4.411092073165176e-1	1.0591236118963664e-2	4.411092073165176e-1	1.1515913558781661e-1
SCN4A	9.95593006762579e-1	-6.371998301218835e-3	2.9343122860072457e-1	4.4224668862024763e-1	1e0	2.3209896586653822e-1	3.698559781787735e-1	1e0	3.698559781787735e-1	1e0	-2.7524952660869383e-3
VAMP2	9.904352082883672e-1	-1.3865494066828526e-2	4.5638007453590657e-1	6.012576553402877e-1	1e0	5.337486987553938e-1	6.195959447736522e-1	1e0	6.012576553402877e-1	1e0	-3.063433677122476e-3
HBB	1.0261753774864848e0	3.727731438362128e-2	1e0	1e0	1e0	8.0928753008782e-2	2.271893517939068e-1	1e0	2.271893517939068e-1	1e0	2.399212789253753e-2
TUBB3	1.0006998799046332e0	1.0093600933961326e-3	3.484179487689485e-1	6.02578322924804e-1	1e0	2.9188332650574683e-1	5.360227189351794e-1	1e0	5.360227189351794e-1	1e0	2.7335167322582276e-4
PDE11A	1.030613301755421e0	4.3503118070044644e-2	1e0	1e0	1e0	8.129784524159611e-1	8.171048031730549e-1	1e0	8.171048031730549e-1	1e0	3.8161908156531363e-3
PVALB	9.881466047469968e-1	-1.7202994119088186e-2	5.475074204740722e-1	6.500101423817766e-1	1e0	1e0	1e0	1e0	6.500101423817766e-1	1e0	-3.218333848785511e-3
PKN2	8.755291100498905e-1	-1.9177294795161148e-1	1.151511571476105e-8	4.315907138941999e-6	2.4999892102321526e-3	1e0	1e0	1e0	4.315907138941999e-6	2.4999892102321526e-3	-1.0288480404973792e0
IKBKG	1.011085812287736e0	1.590544601267214e-2	2.9428746792251315e-1	4.43485353969124e-1	1e0	1.9648731601312802e-1	3.344266964751986e-1	1e0	3.344266964751986e-1	1e0	7.566205735717656e-3
MCCC1	1.0595367923996672e0	8.343368614418072e-2	6.891951950241284e-1	7.221677938377478e-1	1e0	2.9817492878905425e-2	8.310710786746713e-2	9.511387520986098e-1	8.310710786746713e-2	9.511387520986098e-1	9.0138569921605e-2
DBH	9.792877072579994e-1	-3.0195319986269023e-2	4.1291569581046694e-1	5.590998744071023e-1	1e0	4.028595713051398e-1	5.444473696703942e-1	1e0	5.444473696703942e-1	1e0	-7.972895969564374e-3
SIGLEC1	1.0560396791216193e0	7.866404283701799e-2	1e0	1e0	1e0	9.198540403567956e-2	1.9874752374827903e-1	1e0	1.9874752374827903e-1	1e0	5.519842305594873e-2
SLC7A11	1.0325621627092718e0	4.6228637947684545e-2	6.326297184750642e-1	6.909119943375298e-1	1e0	3.865656773586413e-2	1.0107422928688266e-1	1e0	1.0107422928688266e-1	1e0	4.601411679968391e-2
PCK1	9.482894827341037e-1	-7.660055944208352e-2	2.0435994510245522e-2	6.206274465798594e-2	9.727408997617026e-1	1e0	1e0	1e0	6.206274465798594e-2	9.727408997617026e-1	-9.246982243568365e-2
PNPO	1.0336021116940441e0	4.768092263616791e-2	6.365052532186788e-1	6.930138411141946e-1	1e0	6.287578919995884e-2	1.4468215501875262e-1	1e0	1.4468215501875262e-1	1e0	4.0032188914926874e-2
DBF4	1.0734377394984604e0	1.0223851581552625e-1	1e0	1e0	1e0	8.996045557810948e-4	2.956396390175269e-3	2.2096678825922894e-1	2.956396390175269e-3	2.2096678825922894e-1	2.5858547144699423e-1
KRT8	9.826495514445306e-1	-2.5251104098011474e-2	1.1549459471247107e-1	2.97935701615444e-1	1e0	4.026397997794005e-1	6.290305177793795e-1	1e0	2.97935701615444e-1	1e0	-1.327898628798526e-2
CD3D	9.820768061774051e-1	-2.6092235766831784e-2	1.443123045232612e-1	2.8817311966715725e-1	1e0	7.938956051430344e-1	7.933284707446234e-1	1e0	2.8817311966715725e-1	1e0	-1.4098849107042944e-2
CHRND	1.033031708733639e0	4.688453816297555e-2	1e0	1e0	1e0	1.0635896288544462e-1	2.2335251034738737e-1	1e0	2.2335251034738737e-1	1e0	3.052226389821506e-2
KCNK6	1.0202051882511334e0	2.885934268845436e-2	7.650123752106551e-1	7.739802590407465e-1	1e0	2.911362131860038e-1	4.3001972369562497e-1	1e0	4.3001972369562497e-1	1e0	1.05772845620263e-2
GLDC	9.622807180849116e-1	-5.5470274165443846e-2	7.96947880559621e-3	2.6318401733268305e-2	7.395148805978291e-1	1e0	1e0	1e0	2.6318401733268305e-2	7.395148805978291e-1	-8.76286379873398e-2
MTMR8	1.0074972277518388e0	1.0775869012124241e-2	6.731415947837402e-1	7.506743604904597e-1	1e0	7.331663986882242e-1	7.627804800151919e-1	1e0	7.506743604904597e-1	1e0	1.3421174309180212e-3
NDUFA8	1.0257493470261698e0	3.667823583668102e-2	1e0	1e0	1e0	6.409536387824351e-2	1.473925447020082e-1	1e0	1.473925447020082e-1	1e0	3.04988510942273e-2
MAP3K19	9.988054940761325e-1	-1.7243378437133544e-3	2.038235331216046e-1	3.572707929616186e-1	1e0	3.9673600089743666e-1	5.373390706125567e-1	1e0	3.572707929616186e-1	1e0	-7.707833030229665e-4
FPR1	9.667748914667362e-1	-4.8748090160794434e-2	2.749658731737738e-1	4.25479389385458e-1	1e0	1e0	1e0	1e0	4.25479389385458e-1	1e0	-1.8091463011573522e-2
PAK7	1.1112473418114999e0	1.5217996802246606e-1	1.4331336966190453e-1	2.8611874786902086e-1	1e0	4.302222456362695e-3	1.3698689259001903e-2	4.7372929870309566e-1	1.3698689259001903e-2	4.7372929870309566e-1	2.835601280270015e-1
ARF6	1.0565642637181838e0	7.938051940529299e-2	9.503951950320522e-1	9.610273585353537e-1	1e0	2.0544042673578327e-2	8.113905421210957e-2	9.511387520986098e-1	8.113905421210957e-2	9.511387520986098e-1	8.658589382762057e-2
PHKA1	1.0349406449607235e0	4.954802987310904e-2	1.0616889161086622e-1	2.3779785154142624e-1	9.999147782931771e-1	1.556691795714222e-1	3.0584244349398576e-1	1e0	2.3779785154142624e-1	9.999147782931771e-1	3.0907668290802805e-2
PPM1A	9.77600262757694e-1	-3.268342196561032e-2	3.5120586348819693e-1	4.9855201315488495e-1	1e0	1e0	1e0	1e0	4.9855201315488495e-1	1e0	-9.879856124952686e-3
ELANE	1.0014041799476674e0	2.0243824807657067e-3	1.31648135983292e-1	2.667014816509208e-1	9.999147782931771e-1	2.4684644209919018e-1	3.84327214815646e-1	1e0	2.667014816509208e-1	9.999147782931771e-1	1.1619440671426177e-3
KCNH2	9.881231386603466e-1	-1.7237255036104987e-2	3.0105474896931866e-2	1.0923560968662198e-1	9.766934590821391e-1	1.675595922740503e-1	3.741589375962987e-1	1e0	1.0923560968662198e-1	9.766934590821391e-1	-1.657596089885004e-2
UBA1	1.0417655143842226e0	5.903058538580834e-2	7.801146523102276e-1	8.795559794735457e-1	1e0	1.4986079977104941e-2	5.985300020284764e-2	9.046818097461814e-1	5.985300020284764e-2	9.046818097461814e-1	7.218933373467462e-2
TWF1	1.0710366783898349e0	9.900788702098334e-2	1e0	1e0	1e0	1.2789899540064126e-1	2.597053961786958e-1	1e0	2.597053961786958e-1	1e0	5.797100162165521e-2
MAP3K10	1.0591507013716568e0	8.29078779546806e-2	1e0	1e0	1e0	3.347410888597942e-2	9.013772059680364e-2	9.768182140316434e-1	9.013772059680364e-2	9.768182140316434e-1	8.664647842691593e-2
KCNMB1	1.0032950480262004e0	4.745934692479517e-3	6.25295507599723e-1	6.875412708620161e-1	1e0	6.007820181239517e-1	6.550727014557555e-1	1e0	6.550727014557555e-1	1e0	8.718780274717089e-4
NUDT9	1.0139911240604274e0	2.0045023810632345e-2	5.669559652649131e-1	6.594145040375311e-1	1e0	3.4262569035152374e-1	4.817976616415121e-1	1e0	4.817976616415121e-1	1e0	6.356984883017504e-3
ADH1C	9.931522944117972e-1	-9.913130864025075e-3	1.2521927798610716e-1	2.563907794959884e-1	9.999147782931771e-1	6.157442982494281e-1	6.634887203766924e-1	1e0	2.563907794959884e-1	9.999147782931771e-1	-5.859627835182098e-3
